UMLS_id	MedDRA_ADR_level	MedDRA_ADR_id	MedDRA_ADR_name
C3267201	LT	10072320	Penicillin-resistant Streptococcus pneumoniae infection
C3267202	LT	10072321	Multidrug resistant Streptococcus pneumoniae infection
C3267203	LT	10072330	Crystalloid fluid replacement
C3267204	LT	10072331	Colloid fluid replacement
C3267205	LT	10072332	Heparin-induced thrombocytopenia type I
C3267206	LT	10072346	Chalky taste
C3267207	LT	10072347	Family history of seizure
C3267208	LT	10072348	Ascites amylase
C3267209	LT	10072355	Oily scalp
C3267210	LT	10072364	Ochre dermatitis
C3267211	LT	10072366	Viral associated trichodysplasia of immunosuppression
C3267212	LT	10072375	Peritoneal effluent polymorphonuclear cell count
C3267213	LT	10072386	CT endoscopic retrograde cholangiopancreatography
C3267214	LT	10072389	Stimulant-induced psychosis
C3267215	LT	10072390	Cocaine-induced psychosis
C3267216	LT	10072391	Stimulant-induced mood disorder
C3267217	LT	10072392	Amphetamine-induced psychosis
C3272111	LT	10027387	Merycism
C3272111	PT	10027387	Merycism
C3272931	LT	10072683	FGF-23
C3272931	LT	10072681	Fibroblast growth factor 23
C3272931	PT	10072681	Fibroblast growth factor 23
C3276706	LT	10073937	Small fiber neuropathy
C3276706	LT	10073928	Small fibre neuropathy
C3276706	PT	10073928	Small fibre neuropathy
C3278322	LT	10072942	Cerebellar dysplasia
C3278322	PT	10072942	Cerebellar dysplasia
C3278560	LT	10073960	CANDLE syndrome
C3278560	PT	10073960	CANDLE syndrome
C3278560	LT	10073961	Chronic atypical neutrophilic dermatosis with lipodystrophy and elevated temperature syndrome
C3281034	LT	10073386	Multifocal seizure
C3472203	LT	10042740	Sympathetic nerve destruction
C3472203	PT	10042740	Sympathetic nerve destruction
C3472383	LT	10041560	Spinal cord lesion biopsy
C3472614	LT	10065039	Plasmablastic lymphoma
C3472614	PT	10065039	Plasmablastic lymphoma
C3489393	LT	10019914	Hernia hiatal
C3489393	LT	10020024	Hiatal hernia
C3489393	LT	10020028	Hiatus hernia
C3489393	PT	10020028	Hiatus hernia
C3489393	LT	10018802	H hernia
C3489398	LT	10034601	Peripheral neuroepithelioma
C3489726	LT	10063361	Geleophysic dysplasia
C3494422	LT	10051821	Retrognathia
C3494422	PT	10051821	Retrognathia
C3494780	LT	10027577	Middle cerebral artery embolism
C3495145	LT	10013931	Dyslalia
C3495145	PT	10013931	Dyslalia
C3495403	LT	10023412	Kidney contracted
C3495413	OL	10022263	Injury to other intra-abdominal organs
C3495436	LT	10011669	Cutaneous leishmaniasis, American
C3495436	LT	10011687	Cutaneous, american leishmaniasis
C3495439	LT	10021983	Inflammatory disease of breast
C3495440	LT	10005105	Bleeding breakthrough
C3495440	LT	10006167	Break thro' bleeding
C3495440	LT	10006169	Break-through bleeding
C3495440	LT	10006168	Break through bleeding
C3495442	LT	10056238	Phantom pain
C3495442	PT	10056238	Phantom pain
C3495488	LT	10059255	Axenfeld-Rieger syndrome
C3495540	OL	10013519	Disturbances of tooth formation
C3495559	LT	10059177	Juvenile arthritis
C3495559	LT	10023267	Juvenile rheumatoid arthritis
C3495559	LT	10023266	Juvenile RA
C3495559	LT	10059176	Juvenile idiopathic arthritis
C3495559	PT	10059176	Juvenile idiopathic arthritis
C3495566	LT	10065427	Reflux nephropathy
C3495566	PT	10065427	Reflux nephropathy
C3495690	LT	10023319	Katayama fever
C3495700	LT	10072395	Atypical fracture
C3495700	PT	10072395	Atypical fracture
C3495701	LT	10072402	Complement split products increased
C3495701	PT	10072402	Complement split products increased
C3495702	LT	10072403	Asymmetric di-methylarginine increased
C3495702	PT	10072403	Asymmetric di-methylarginine increased
C3495702	LT	10072414	ADMA increased
C3495703	LT	10072404	Asymmetric di-methylarginine decreased
C3495703	PT	10072404	Asymmetric di-methylarginine decreased
C3495703	LT	10072415	ADMA decreased
C3495704	LT	10072405	Asymmetric di-methylarginine abnormal
C3495704	PT	10072405	Asymmetric di-methylarginine abnormal
C3495704	LT	10072416	ADMA abnormal
C3495705	LT	10072406	Asymmetric di-methylarginine normal
C3495705	PT	10072406	Asymmetric di-methylarginine normal
C3495705	LT	10072417	ADMA normal
C3495706	LT	10072407	Asymmetric di-methylarginine
C3495706	PT	10072407	Asymmetric di-methylarginine
C3495706	OL	10072418	ADMA
C3495707	LT	10072409	Vital dye staining cornea
C3495707	PT	10072409	Vital dye staining cornea
C3495708	LT	10072410	Red blood cell analysis abnormal
C3495708	PT	10072410	Red blood cell analysis abnormal
C3495709	LT	10072411	Red blood cell analysis normal
C3495709	PT	10072411	Red blood cell analysis normal
C3495710	LT	10072412	Cell marker decreased
C3495710	PT	10072412	Cell marker decreased
C3495711	LT	10072426	Antipsychotic drug level decreased
C3495711	PT	10072426	Antipsychotic drug level decreased
C3495712	LT	10072427	Amoeba test
C3495712	PT	10072427	Amoeba test
C3495712	LT	10072434	Ameba test
C3495713	LT	10072428	Amoeba test negative
C3495713	PT	10072428	Amoeba test negative
C3495713	LT	10072435	Ameba test negative
C3495714	LT	10072429	Giardia test negative
C3495714	PT	10072429	Giardia test negative
C3495715	LT	10072430	Giardia test positive
C3495715	PT	10072430	Giardia test positive
C3495716	LT	10072431	Amoeba test positive
C3495716	PT	10072431	Amoeba test positive
C3495716	LT	10072436	Ameba test positive
C3495717	LT	10072433	Giardia test
C3495717	PT	10072433	Giardia test
C3495718	LT	10072438	Dermal absorption impaired
C3495718	PT	10072438	Dermal absorption impaired
C3495718	LT	10072570	Transdermal absorption impaired
C3495719	LT	10072441	Clostridium difficile immunisation
C3495719	PT	10072441	Clostridium difficile immunisation
C3495719	LT	10072443	Clostridium difficile immunization
C3495720	LT	10072446	Delivery outside health facility
C3495720	PT	10072446	Delivery outside health facility
C3495721	LT	10072450	Spitzoid melanoma
C3495721	PT	10072450	Spitzoid melanoma
C3495722	LT	10072458	Periureteral collection
C3495722	PT	10072458	Periureteral collection
C3495723	LT	10072465	Glassy eyes
C3495723	PT	10072465	Glassy eyes
C3495724	LT	10072466	Tilt table test normal
C3495724	PT	10072466	Tilt table test normal
C3495725	LT	10072467	Tilt table test positive
C3495725	PT	10072467	Tilt table test positive
C3495726	LT	10072469	Fluorescent in situ hybridisation negative
C3495726	PT	10072469	Fluorescent in situ hybridisation negative
C3495726	LT	10072540	Fluorescent in situ hybridization negative
C3495727	LT	10072470	Vasoactive intestinal polypeptide test normal
C3495727	PT	10072470	Vasoactive intestinal polypeptide test normal
C3495727	LT	10072541	VIP test normal
C3495728	LT	10072471	Glucosylceramide normal
C3495728	PT	10072471	Glucosylceramide normal
C3495729	LT	10072472	Glucosylceramide increased
C3495729	PT	10072472	Glucosylceramide increased
C3495730	LT	10072473	Glucosylceramide decreased
C3495730	PT	10072473	Glucosylceramide decreased
C3495731	LT	10072474	Glucosylceramide abnormal
C3495731	PT	10072474	Glucosylceramide abnormal
C3495732	LT	10072475	Vasoactive intestinal polypeptide test abnormal
C3495732	PT	10072475	Vasoactive intestinal polypeptide test abnormal
C3495732	LT	10072542	VIP test abnormal
C3495733	LT	10072476	Maximum heart rate increased
C3495733	PT	10072476	Maximum heart rate increased
C3495734	LT	10072477	Maximum heart rate decreased
C3495734	PT	10072477	Maximum heart rate decreased
C3495735	LT	10072478	Gestational age test normal
C3495735	PT	10072478	Gestational age test normal
C3495736	LT	10072479	Gestational age test abnormal
C3495736	PT	10072479	Gestational age test abnormal
C3495737	LT	10072480	Faecal calprotectin normal
C3495737	PT	10072480	Faecal calprotectin normal
C3495737	LT	10072543	Fecal calprotectin normal
C3495738	LT	10072481	Faecal calprotectin abnormal
C3495738	PT	10072481	Faecal calprotectin abnormal
C3495738	LT	10072544	Fecal calprotectin abnormal
C3495739	LT	10072482	Faecal calprotectin increased
C3495739	PT	10072482	Faecal calprotectin increased
C3495739	LT	10072545	Fecal calprotectin increased
C3495740	LT	10072483	Faecal calprotectin decreased
C3495740	PT	10072483	Faecal calprotectin decreased
C3495740	LT	10072546	Fecal calprotectin decreased
C3495741	LT	10072484	Hydrogen breath test normal
C3495741	PT	10072484	Hydrogen breath test normal
C3495742	LT	10072485	Hydrogen breath test abnormal
C3495742	PT	10072485	Hydrogen breath test abnormal
C3495743	LT	10072486	Nasogastric output normal
C3495743	PT	10072486	Nasogastric output normal
C3495744	LT	10072488	Peritoneal effluent normal
C3495744	PT	10072488	Peritoneal effluent normal
C3495745	LT	10072489	Peritoneal equilibration test normal
C3495745	PT	10072489	Peritoneal equilibration test normal
C3495746	LT	10072490	Peritoneal equilibration test abnormal
C3495746	PT	10072490	Peritoneal equilibration test abnormal
C3495747	LT	10072491	Prekallikrein test normal
C3495747	PT	10072491	Prekallikrein test normal
C3495748	LT	10072492	Prekallikrein test abnormal
C3495748	PT	10072492	Prekallikrein test abnormal
C3495749	LT	10072493	Prekallikrein increased
C3495749	PT	10072493	Prekallikrein increased
C3495750	LT	10072494	Prekallikrein decreased
C3495750	PT	10072494	Prekallikrein decreased
C3495751	LT	10072495	Vasoactive intestinal polypeptide decreased
C3495751	PT	10072495	Vasoactive intestinal polypeptide decreased
C3495751	LT	10072547	VIP test decreased
C3495752	LT	10072496	Vasoactive intestinal polypeptide increased
C3495752	PT	10072496	Vasoactive intestinal polypeptide increased
C3495752	LT	10072548	VIP test increased
C3495753	LT	10072497	Anti-IA2 antibody negative
C3495753	PT	10072497	Anti-IA2 antibody negative
C3495753	LT	10073021	Anti-islet antigen 2 antibody negative
C3495754	LT	10072498	Anti-IA2 antibody positive
C3495754	PT	10072498	Anti-IA2 antibody positive
C3495754	LT	10073022	Anti-islet antigen 2 antibody positive
C3495755	LT	10072499	Anti-NMDA antibody negative
C3495755	PT	10072499	Anti-NMDA antibody negative
C3495755	LT	10072554	Anti-N-methyl-D-aspartate receptor antibody negative
C3495756	LT	10072500	Anti-NMDA antibody positive
C3495756	PT	10072500	Anti-NMDA antibody positive
C3495757	LT	10072501	Anti-VGCC antibody negative
C3495757	PT	10072501	Anti-VGCC antibody negative
C3495757	LT	10072549	Anti-voltage-gated calcium channel antibody negative
C3495758	LT	10072502	Anti-VGCC antibody positive
C3495758	PT	10072502	Anti-VGCC antibody positive
C3495758	LT	10072550	Anti-voltage-gated calcium channel antibody positive
C3495759	LT	10072503	Anti-VGKC antibody negative
C3495759	PT	10072503	Anti-VGKC antibody negative
C3495759	LT	10072538	Anti-voltage-gated potassium channel antibody negative
C3495760	LT	10072504	Anti-VGKC antibody positive
C3495760	PT	10072504	Anti-VGKC antibody positive
C3495760	LT	10072551	Anti-voltage-gated potassium channel antibody positive
C3495761	LT	10072505	Anti-actin antibody negative
C3495761	PT	10072505	Anti-actin antibody negative
C3495762	LT	10072506	Anti-actin antibody positive
C3495762	PT	10072506	Anti-actin antibody positive
C3495763	LT	10072507	Anti-aquaporin-4 antibody negative
C3495763	PT	10072507	Anti-aquaporin-4 antibody negative
C3495764	LT	10072508	Anti-aquaporin-4 antibody positive
C3495764	PT	10072508	Anti-aquaporin-4 antibody positive
C3495765	LT	10072509	Anti-basal ganglia antibody negative
C3495765	PT	10072509	Anti-basal ganglia antibody negative
C3495766	LT	10072510	Anti-basal ganglia antibody positive
C3495766	PT	10072510	Anti-basal ganglia antibody positive
C3495767	LT	10072511	Anti-epithelial antibody negative
C3495767	PT	10072511	Anti-epithelial antibody negative
C3495768	LT	10072512	Anti-epithelial antibody positive
C3495768	PT	10072512	Anti-epithelial antibody positive
C3495769	LT	10072513	Anti-exosome complex antibody negative
C3495769	PT	10072513	Anti-exosome complex antibody negative
C3495770	LT	10072514	Anti-exosome complex antibody positive
C3495770	PT	10072514	Anti-exosome complex antibody positive
C3495771	LT	10072515	Anti-ganglioside antibody negative
C3495771	PT	10072515	Anti-ganglioside antibody negative
C3495772	LT	10072516	Anti-ganglioside antibody positive
C3495772	PT	10072516	Anti-ganglioside antibody positive
C3495773	LT	10072517	Anti-glomerular basement membrane antibody negative
C3495773	PT	10072517	Anti-glomerular basement membrane antibody negative
C3495774	LT	10072519	Anti-glycyl-tRNA synthetase antibody positive
C3495774	PT	10072519	Anti-glycyl-tRNA synthetase antibody positive
C3495775	LT	10072520	Anti-islet cell antibody negative
C3495775	PT	10072520	Anti-islet cell antibody negative
C3495776	LT	10072521	Anti-muscle specific kinase antibody negative
C3495776	PT	10072521	Anti-muscle specific kinase antibody negative
C3495777	LT	10072522	Anti-muscle specific kinase antibody positive
C3495777	PT	10072522	Anti-muscle specific kinase antibody positive
C3495778	LT	10072523	Anti-neuronal antibody negative
C3495778	PT	10072523	Anti-neuronal antibody negative
C3495779	LT	10072524	Anti-neuronal antibody positive
C3495779	PT	10072524	Anti-neuronal antibody positive
C3495780	LT	10072525	Anti-sperm antibody negative
C3495780	PT	10072525	Anti-sperm antibody negative
C3495781	LT	10072526	Anti-transglutaminase antibody negative
C3495781	PT	10072526	Anti-transglutaminase antibody negative
C3495782	LT	10072527	Anti-vimentin antibody negative
C3495782	PT	10072527	Anti-vimentin antibody negative
C3495783	LT	10072528	Anti-vimentin antibody positive
C3495783	PT	10072528	Anti-vimentin antibody positive
C3495784	LT	10072529	Anti-zinc transporter 8 antibody negative
C3495784	PT	10072529	Anti-zinc transporter 8 antibody negative
C3495784	LT	10072552	Anti-ZnT8 antibody negative
C3495785	LT	10072530	Anti-zinc transporter 8 antibody positive
C3495785	PT	10072530	Anti-zinc transporter 8 antibody positive
C3495785	LT	10072553	Anti-ZnT8 antibody positive
C3495786	LT	10072531	Antimyocardial antibody
C3495786	PT	10072531	Antimyocardial antibody
C3495787	LT	10072532	Antimyocardial antibody negative
C3495787	PT	10072532	Antimyocardial antibody negative
C3495788	LT	10072533	Antiribosomal P antibody
C3495788	PT	10072533	Antiribosomal P antibody
C3495789	LT	10072534	Thromboplastin antibody negative
C3495789	PT	10072534	Thromboplastin antibody negative
C3495790	LT	10072535	Thromboplastin antibody positive
C3495790	PT	10072535	Thromboplastin antibody positive
C3495791	LT	10072557	Peripheral artery restenosis
C3495791	PT	10072557	Peripheral artery restenosis
C3495792	LT	10072558	Carotid artery restenosis
C3495792	PT	10072558	Carotid artery restenosis
C3495793	LT	10072559	Carotid revascularisation
C3495793	PT	10072559	Carotid revascularisation
C3495793	LT	10072568	Carotid revascularization
C3495794	LT	10072560	Peripheral endarterectomy
C3495794	PT	10072560	Peripheral endarterectomy
C3495795	LT	10072561	Peripheral artery bypass
C3495795	PT	10072561	Peripheral artery bypass
C3495796	LT	10072562	Peripheral artery stent insertion
C3495796	PT	10072562	Peripheral artery stent insertion
C3495797	LT	10072563	Peripheral artery stenosis
C3495797	PT	10072563	Peripheral artery stenosis
C3495798	LT	10072574	Periodontal inflammation
C3495798	PT	10072574	Periodontal inflammation
C3495799	LT	10072576	Kleihauer-Betke test negative
C3495799	PT	10072576	Kleihauer-Betke test negative
C3495800	LT	10072577	Kleihauer-Betke test positive
C3495800	PT	10072577	Kleihauer-Betke test positive
C3495801	LT	10072579	Granulomatosis with polyangiitis
C3495801	PT	10072579	Granulomatosis with polyangiitis
C3495801	LT	10072580	Granulomatous polyangiitis
C3495802	LT	10072581	Gastrointestinal submucosal tumour
C3495802	PT	10072581	Gastrointestinal submucosal tumour
C3495802	LT	10072582	Gastrointestinal submucosal tumor
C3495803	LT	10072585	Duodenal papillitis
C3495803	PT	10072585	Duodenal papillitis
C3495804	LT	10072587	Rectal injury
C3495804	PT	10072587	Rectal injury
C3495805	LT	10072588	Pseudomenstruation neonatal
C3495805	PT	10072588	Pseudomenstruation neonatal
C3495806	LT	10072589	Viral parotitis
C3495806	PT	10072589	Viral parotitis
C3495807	LT	10072591	Paranasal sinus necrosis
C3495807	PT	10072591	Paranasal sinus necrosis
C3495808	LT	10072596	Subchorionic haematoma
C3495808	PT	10072596	Subchorionic haematoma
C3495808	LT	10072602	Subchorionic hematoma
C3495809	LT	10072597	Hypercapnic coma
C3495809	PT	10072597	Hypercapnic coma
C3495810	LT	10072598	Limy bile syndrome
C3495810	PT	10072598	Limy bile syndrome
C3495811	LT	10072605	Neonatal behavioural syndrome
C3495811	PT	10072605	Neonatal behavioural syndrome
C3495811	LT	10072606	Neonatal behavioral syndrome
C3495812	LT	10072608	Inadequate aseptic technique in use of product
C3495812	PT	10072608	Inadequate aseptic technique in use of product
C3495813	LT	10072613	Thyroid B-cell lymphoma
C3495813	PT	10072613	Thyroid B-cell lymphoma
C3495814	LT	10072628	Fulminant type 1 diabetes mellitus
C3495814	PT	10072628	Fulminant type 1 diabetes mellitus
C3495814	LT	10072583	Fulminant type I diabetes mellitus
C3495815	LT	10072629	Intrahepatic portal hepatic venous fistula
C3495815	PT	10072629	Intrahepatic portal hepatic venous fistula
C3495816	LT	10072630	Psychogenic respiratory distress
C3495816	PT	10072630	Psychogenic respiratory distress
C3495817	LT	10072631	Acquired syringomyelia
C3495817	PT	10072631	Acquired syringomyelia
C3495818	LT	10072633	Excessive dietary supplement intake
C3495818	PT	10072633	Excessive dietary supplement intake
C3495819	LT	10072640	Application site telangiectasia
C3495819	PT	10072640	Application site telangiectasia
C3495820	LT	10072649	Hand-eye coordination impaired
C3495820	PT	10072649	Hand-eye coordination impaired
C3495821	LT	10072651	Postoperative respiratory failure
C3495821	PT	10072651	Postoperative respiratory failure
C3495822	LT	10072659	Type 3 diabetes mellitus
C3495822	PT	10072659	Type 3 diabetes mellitus
C3495823	LT	10072660	Chemical submission
C3495823	PT	10072660	Chemical submission
C3495824	LT	10072662	Victim of chemical submission
C3495824	PT	10072662	Victim of chemical submission
C3495825	LT	10072680	Fibroblast growth factor 23 increased
C3495825	PT	10072680	Fibroblast growth factor 23 increased
C3495825	LT	10072682	FGF-23 increased
C3495826	LT	10072685	Microvascular coronary artery disease
C3495826	PT	10072685	Microvascular coronary artery disease
C3495827	LT	10072716	Lid sulcus deepened
C3495827	PT	10072716	Lid sulcus deepened
C3495828	LT	10072718	Lacrimal punctum enlarged
C3495828	PT	10072718	Lacrimal punctum enlarged
C3495829	LT	10072726	Chronic pigmented purpura
C3495829	PT	10072726	Chronic pigmented purpura
C3495830	LT	10072727	Extrarenal pelvis
C3495830	PT	10072727	Extrarenal pelvis
C3495831	LT	10072735	Aluminium overload
C3495831	PT	10072735	Aluminium overload
C3495831	LT	10072741	Aluminum overload
C3495832	LT	10072736	Rheumatic disorder
C3495832	PT	10072736	Rheumatic disorder
C3495833	LT	10072742	Late onset hypogonadism syndrome
C3495833	PT	10072742	Late onset hypogonadism syndrome
C3495833	LT	10072743	LOH syndrome
C3495834	LT	10072744	Alcohol septal ablation
C3495834	PT	10072744	Alcohol septal ablation
C3495835	LT	10072747	Hepatitis viral test negative
C3495835	PT	10072747	Hepatitis viral test negative
C3495836	LT	10072748	Hepatitis viral test positive
C3495836	PT	10072748	Hepatitis viral test positive
C3495837	LT	10072752	Trichotemnomania
C3495837	PT	10072752	Trichotemnomania
C3495838	LT	10072753	Transmission of an infectious agent via product
C3495838	PT	10072753	Transmission of an infectious agent via product
C3495839	LT	10072754	Suspected transmission of an infectious agent via product
C3495839	PT	10072754	Suspected transmission of an infectious agent via product
C3495840	LT	10072787	Pancreatic steatosis
C3495840	PT	10072787	Pancreatic steatosis
C3495841	LT	10072788	False lumen dilatation of aortic dissection
C3495841	PT	10072788	False lumen dilatation of aortic dissection
C3495842	LT	10072791	Humidity intolerance
C3495842	PT	10072791	Humidity intolerance
C3495843	LT	10072792	Tonsil cancer metastatic
C3495843	PT	10072792	Tonsil cancer metastatic
C3495844	LT	10072793	Urethral melanoma metastatic
C3495844	PT	10072793	Urethral melanoma metastatic
C3495845	LT	10072795	Drain placement
C3495845	PT	10072795	Drain placement
C3495846	LT	10072796	Immune reconstitution inflammatory syndrome associated Kaposi's sarcoma
C3495846	PT	10072796	Immune reconstitution inflammatory syndrome associated Kaposi's sarcoma
C3495846	LT	10072800	IRIS associated Kaposi's sarcoma
C3495847	LT	10072797	Immune reconstitution inflammatory syndrome associated tuberculosis
C3495847	PT	10072797	Immune reconstitution inflammatory syndrome associated tuberculosis
C3495847	LT	10072801	IRIS associated TB
C3495848	LT	10072804	Eventration repair
C3495848	PT	10072804	Eventration repair
C3495849	LT	10072806	Chemotherapy toxicity attenuation
C3495849	PT	10072806	Chemotherapy toxicity attenuation
C3495850	LT	10072808	Intratumoural aneurysm
C3495850	PT	10072808	Intratumoural aneurysm
C3495850	LT	10072827	Intratumoral aneurysm
C3495851	LT	10072809	Arterial wall hypertrophy
C3495851	PT	10072809	Arterial wall hypertrophy
C3495852	LT	10072810	Vascular wall hypertrophy
C3495852	PT	10072810	Vascular wall hypertrophy
C3495853	LT	10072811	Pregnancy of unknown location
C3495853	PT	10072811	Pregnancy of unknown location
C3495854	LT	10072812	Breast cyst rupture
C3495854	PT	10072812	Breast cyst rupture
C3495855	LT	10072814	Breast angiosarcoma metastatic
C3495855	PT	10072814	Breast angiosarcoma metastatic
C3495856	LT	10072829	Thyroid size decreased
C3495856	PT	10072829	Thyroid size decreased
C3495857	LT	10072832	Intra-abdominal pressure monitoring
C3495857	PT	10072832	Intra-abdominal pressure monitoring
C3495858	LT	10072833	Bursal fluid accumulation
C3495858	PT	10072833	Bursal fluid accumulation
C3495859	LT	10072839	Severe invasive streptococcal infection
C3495859	PT	10072839	Severe invasive streptococcal infection
C3495860	LT	10072841	Female sex hormone level
C3495860	PT	10072841	Female sex hormone level
C3495861	LT	10072850	Sensitivity to weather change
C3495861	PT	10072850	Sensitivity to weather change
C3495862	LT	10072398	Type 1.5 diabetes mellitus
C3495863	LT	10072400	Genital erythrodysesthesia
C3495864	LT	10072401	Genital erythrodysaesthesia
C3495865	LT	10072422	Uterine fibromatosis
C3495866	LT	10072424	Non-scalp psoriasis
C3495867	LT	10072437	Urine iodine increased
C3495867	PT	10072437	Urine iodine increased
C3495868	LT	10072439	Left atrial overload pattern
C3495869	LT	10072440	Right atrial overload pattern
C3495870	LT	10072451	Subungual melanoma
C3495871	LT	10072452	Angiotropic melanoma
C3495872	LT	10072459	Herpes simplex type I reactivation
C3495873	LT	10072460	Breakthrough seizure
C3495874	LT	10072463	Non-epileptic seizure
C3495875	LT	10072468	Fluorescent in situ hybridisation positive
C3495875	PT	10072468	Fluorescent in situ hybridisation positive
C3495875	LT	10072539	Fluorescent in situ hybridization positive
C3495876	LT	10072518	Anti-glycyl-tRNA synthetase antibody negative
C3495876	PT	10072518	Anti-glycyl-tRNA synthetase antibody negative
C3495877	LT	10072555	Anti-N-methyl-D-aspartate receptor antibody positive
C3495878	LT	10072556	Keratosis plantaris
C3495879	LT	10072565	In-stent carotid artery restenosis
C3495880	LT	10072566	In-stent peripheral artery restenosis
C3495881	LT	10072569	Percutaneous absorption impaired
C3495882	LT	10072593	Combined androgen blockade
C3495883	LT	10072594	Triple androgen blockade
C3495884	PT	10072599	Amyloid related imaging abnormalities
C3495884	LT	10072599	Amyloid related imaging abnormalities
C3495884	LT	10072603	ARIA
C3495885	LT	10072600	Genital boil
C3495886	LT	10072601	Amyloid related imaging abnormality-microhaemorrhages and haemosiderin deposits
C3495886	MTH_LT	10072601	Amyloid related imaging abnormality-microhaemorrhages and hemosiderin deposits
C3495886	LT	10072622	Amyloid related imaging abnormality-microhemorrhages and hemosiderin deposits
C3495887	LT	10072604	ARIA-H
C3495888	LT	10072607	Poor neonatal adaptation syndrome
C3495889	LT	10072615	Synovial hernia of femoral neck
C3495890	LT	10072617	Osteochondral defects
C3495891	LT	10072621	Orthopaedic disuse
C3495891	LT	10072619	Orthopedic disuse
C3495892	LT	10072623	Avolition
C3495893	LT	10072632	Congenital thrombophilia
C3495894	LT	10072635	Cold sensitivity neuropathy
C3495895	LT	10072636	Tooth inflammation
C3495896	LT	10072642	Epidemic vomiting and diarrhea
C3495896	LT	10072641	Epidemic vomiting and diarrhoea
C3495897	LT	10072645	Product package associated injury
C3495897	PT	10072645	Product package associated injury
C3495898	LT	10072646	Dental restoration damage
C3495899	LT	10072648	Dental restoration discoloration
C3495899	LT	10072647	Dental restoration discolouration
C3495900	LT	10072657	Neck cervicoplasty
C3495901	LT	10072663	Suspected chemical submission
C3495902	OL	10072664	Global hypokinesia
C3495903	LT	10072670	Benign apocrine hamartoma
C3495904	LT	10072671	Cannon's disease
C3495905	LT	10072672	Cardiac hepatic fibrosis
C3495906	LT	10072673	Congestive hepatic fibrosis
C3495907	LT	10072674	Acute spongiotic dermatitis
C3495908	LT	10072675	Subacute spongiotic dermatitis
C3495909	LT	10072679	Nausea post radiotherapy
C3495910	LT	10072709	Skin neoplasm haemorrhage
C3495910	LT	10072710	Skin neoplasm hemorrhage
C3495911	LT	10072724	Renal pseudotumor
C3495911	LT	10072714	Renal pseudotumour
C3495912	LT	10072721	Dromedary hump
C3495913	LT	10072722	Anterior chamber pseudoexfoliation debris
C3495914	LT	10072728	Bilateral extrarenal pelvis
C3495915	LT	10072729	Delayed dark adaptation
C3495916	LT	10072733	Myocardial hypertrophy
C3495917	LT	10072737	Advanced breast cancer
C3495918	LT	10072739	Degenerative rheumatism
C3495919	LT	10072745	Enthesitis related arthritis
C3495920	LT	10072746	Lacrimal structural disorder
C3495920	PT	10072746	Lacrimal structural disorder
C3495921	LT	10072755	Juvenile idiopathic arthritis aggravated
C3495922	LT	10072756	Juvenile idiopathic arthritis flare
C3495923	LT	10072759	Incompetent cardia
C3495924	LT	10072770	Oesophagalgia
C3495925	LT	10072774	Cytomegalovirus gastrooesophagitis
C3495926	LT	10072798	CD4 lymphocyte percentage decreased
C3495926	PT	10072798	CD4 lymphocyte percentage decreased
C3495927	LT	10072799	Perianal thrombosis
C3495928	LT	10072802	Thyroid associated orbitopathy
C3495929	LT	10072815	Multiple caesarean sections
C3495929	LT	10073340	Multiple cesarean sections
C3495930	LT	10072817	Synthetic rubber sensitivity
C3495931	LT	10072819	Vestibular toxicity
C3495932	LT	10072823	Intimal thickening
C3495934	LT	10072830	Tumour fistulisation
C3495934	PT	10072830	Tumour fistulisation
C3495934	LT	10072837	Tumor fistulization
C3495935	LT	10072834	Vertebral body haemangioma
C3495935	LT	10072838	Vertebral body hemangioma
C3495936	LT	10072835	Vocal cord teflon injection
C3495937	LT	10072836	Insertion of surgical hardware
C3495938	LT	10072842	Female hormone profile
C3495939	LT	10072844	Hepatitis C virus genotype 1a positive
C3495940	LT	10072845	Hepatitis C virus genotype 1b positive
C3495941	LT	10072846	Hepatitis C virus genotype 3a positive
C3495942	LT	10072847	Hepatitis C virus genotype 3b positive
C3495943	LT	10072848	Hepatitis C virus genotype 1 positive
C3495944	LT	10072849	Hepatitis C virus genotype 3 positive
C3495945	SMQ	20000212	Generalised convulsive seizures following immunisation (SMQ)
C3495945	MTH_SMQ	20000212	Generalized convulsive seizures following immunization (SMQ)
C3495946	LT	10072487	Nasogastric output abnormal
C3495946	PT	10072487	Nasogastric output abnormal
C3495947	LT	10072396	Atypical stress fracture
C3495948	LT	10072618	Disuse phenomena
C3495949	LT	10072740	Locally advanced breast cancer
C3495950	LT	10072820	Cochlear toxicity
C3516359	LT	10072963	Organic acid analysis
C3516359	PT	10072963	Organic acid analysis
C3532134	LT	10073512	Prosthetic cardiac valve failure
C3532895	LT	10073162	Chance fracture
C3532895	PT	10073162	Chance fracture
C3532895	LT	10073163	Seat belt fracture
C3536683	LT	10033313	Ovulation inhibited
C3536714	LT	10038433	Renal dysplasia
C3536714	PT	10038433	Renal dysplasia
C3536714	LT	10010610	Congenital renal dysplasia NOS
C3536717	LT	10072822	Epidural empyema
C3536730	LT	10042262	Stumbling
C3536794	LT	10016364	Feeling sad
C3536857	LT	10017630	Gallbladder drainage
C3536892	OL	10039055	Rheumatic fever with heart involvement
C3536895	OL	10045706	Unspecified congenital anomaly of the integument
C3536895	OL	10010354	Congenital anomalies of the integument
C3536958	LT	10073039	Surfactant protein D
C3536983	LT	10060503	Rickets familial hypophosphatemic
